Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Acto,https://www.crunchbase.com/funding_round/acto-4b29-seed--996cf973,Acto,https://www.crunchbase.com/organization/acto-4b29,Seed,"Paderborn, Nordrhein-Westfalen, Germany, Europe",3700000,EUR,4005473,2024-02-22,Seed,,,,Yes,Acto is an AI-based software that helps sales managers by syncing all sales data in one place and provides a customized data signal to CRM.,"Artificial Intelligence (AI), B2B, Information Services, Sales, Software",,https://www.heyacto.com/,,3700000,EUR,4005473,Seed,1,"468 Capital, Cusp Capital","468 Capital, adesso ventures, another.vc, Benedikt Franke, Cusp Capital, Niklas Hellemann",6,2,"86,731"
Seed Round - Mindfuel,https://www.crunchbase.com/funding_round/mindfuel-81d5-seed--d4c3ff61,Mindfuel,https://www.crunchbase.com/organization/mindfuel-81d5,Seed,"München, Bayern, Germany, Europe",3750000,EUR,4081069,2024-03-14,Seed,,,,Yes,Mindfuel is a data management company that helps people transform their data with a framework for efficient data product management.,"Data Management, Database, Software",,https://mindfuel.ai,$1M to $10M,3750000,EUR,4081069,Seed,1,Project A Ventures,Project A Ventures,1,1,"87,064"
Series A - Neotaste,https://www.crunchbase.com/funding_round/neotaste-series-a--d64511db,Neotaste,https://www.crunchbase.com/organization/neotaste,Series A,"Osnabrück, Niedersachsen, Germany, Europe",15100000,EUR,16433103,2024-03-14,Early Stage Venture,,,,Yes,Neotaste is the developer of the restaurant-finding app that provides free marketing services for restaurateurs.,"Apps, Internet, Search Engine, Software",,https://neotaste.app,$1M to $10M,21000000,EUR,22912305,Early Stage Venture,2,Earlybird Venture Capital,"Burda Principal Investments, Earlybird Venture Capital",2,4,"87,225"
Seed Round - Greenlyte Carbon Technologies,https://www.crunchbase.com/funding_round/greenlyte-carbon-technologies-seed--3a8522a5,Greenlyte Carbon Technologies,https://www.crunchbase.com/organization/greenlyte-carbon-technologies,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",10500000,EUR,11444466,2024-03-06,Seed,,,,Yes,Greenlyte Carbon Technologies develops and markets an efficient low temperature DAC process that captures CO2 from the air.,"Carbon Capture, Chemical, Manufacturing",,https://www.greenlyte.tech/,,18500000,EUR,20105139,Seed,3,"Earlybird Venture Capital, Green Generation Fund","Carbon Removal Partners, Earlybird Venture Capital, Green Generation Fund, Partech, Udo Jung",5,4,"87,483"
Series A - Bene Bono,https://www.crunchbase.com/funding_round/hors-normes-series-a--698a2920,Bene Bono,https://www.crunchbase.com/organization/hors-normes,Series A,"Paris, Ile-de-France, France, Europe",10000000,EUR,10855889,2024-03-05,Early Stage Venture,,,,Yes,Bene Bono is an online store that provides seasonal fruit and vegetable products.,Food Processing,,https://benebono.fr/,,18000000,EUR,19159101,Early Stage Venture,3,AXA Venture Partners,"2050, AXA Venture Partners, Project A Ventures, Stride.VC",4,1,"87,929"
Series A - Heyflow,https://www.crunchbase.com/funding_round/niro-series-a--dee35881,Heyflow,https://www.crunchbase.com/organization/niro,Series A,"Hamburg, Hamburg, Germany, Europe",16000000,USD,16000000,2024-02-23,Early Stage Venture,,,,Yes,Heyflow is a platform for interactive user experiences that requires no coding.,Software,,https://heyflow.com,Less than $1M,22000000,USD,22000000,Early Stage Venture,3,Singular,"Atlantic Labs, Project A Ventures, Singular",3,2,"88,543"
Series C - Shape Memory Medical,https://www.crunchbase.com/funding_round/shape-memory-series-c--2faac288,Shape Memory Medical,https://www.crunchbase.com/organization/shape-memory,Series C,"Santa Clara, California, United States, North America",38000000,USD,38000000,2024-03-04,Late Stage Venture,,,,Yes,Shape Memory Medical is a medical device company that develops innovative medical devices based on Shape Memory Polymer (SMP) materials.,"Health Care, Medical Device, Therapeutics",,https://www.shapemem.com/,$1M to $10M,51616485,USD,51616485,Late Stage Venture,9,Earlybird Venture Capital,"Earlybird Venture Capital, Emergent Medical Partners, HBM Healthcare Investments, HBM-MedFocus, Wexford Capital",5,1,"89,572"
Series B - Arga Medtech,https://www.crunchbase.com/funding_round/argá-medtech-series-b--d317da1e,Arga Medtech,https://www.crunchbase.com/organization/argá-medtech,Series B,"Epalinges, Vaud, Switzerland, Europe",54000000,EUR,58538679,2024-02-27,Early Stage Venture,,,,Yes,Arga Medtech is a medical equipment manufacturing company that develops cardiac ablation system for the treatment of cardiac arrhythmias.,"Manufacturing, Medical, Medical Device",,https://argamedtech.com,$1M to $10M,54000000,EUR,58538679,Early Stage Venture,1,"Advent Life Sciences, Earlybird Venture Capital, Gilde Healthcare","Advent Life Sciences, Earlybird Venture Capital, Gilde Healthcare",3,,"89,921"
Seed Round - Saleor Commerce,https://www.crunchbase.com/funding_round/saleor-commerce-seed--0921d921,Saleor Commerce,https://www.crunchbase.com/organization/saleor-commerce,Seed,"Wroclaw, Dolnoslaskie, Poland, Europe",8000000,USD,8000000,2024-02-05,Seed,,,,Yes,The world’s fastest growing open-source ecommerce platform with billions of dollars transacted.,"Developer APIs, E-Commerce, E-Commerce Platforms, Open Source",,https://saleor.io,$1M to $10M,10500000,USD,10500000,Seed,2,"Target Global, Zalando","Cherry Ventures, Kevin Mahaffey, Target Global, TQ Ventures, Zalando",5,3,"96,208"
Series A - Membion,https://www.crunchbase.com/funding_round/membion-series-a--4783d6e1,Membion,https://www.crunchbase.com/organization/membion,Series A,"Roetgen, Nordrhein-Westfalen, Germany, Europe",5000000,EUR,5439282,2024-01-16,Early Stage Venture,,,,Yes,Membion provides wastewater treatment with membrane bioreactor technology.,"Environmental Consulting, Waste Management, Water",,https://membion.com/,,5000000,EUR,5439282,Early Stage Venture,1,"DeepTech & Climate Fonds, TechVision Fund","DeepTech & Climate Fonds, TechVision Fund",2,2,"101,996"
Seed Round - deeploi,https://www.crunchbase.com/funding_round/deeploi-seed--ebb3d454,deeploi,https://www.crunchbase.com/organization/deeploi,Seed,"Berlin, Berlin, Germany, Europe",6000000,EUR,6528779,2024-01-24,Seed,,,,Yes,"deeploi is building Europe's #1 IT Operating System, solving the daily IT struggle of employees at SMEs.","Information Technology, IT Management, SaaS, Software",,https://deeploi.io/,,9000000,EUR,9703308,Seed,2,Atomico,"Atomico, Cherry Ventures",2,1,"109,559"
Seed Round - Sunhat,https://www.crunchbase.com/funding_round/sunhat-seed--55fbdd1e,Sunhat,https://www.crunchbase.com/organization/sunhat,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3252149,2024-02-27,Seed,,,,Yes,Sunhat is an automation tool that combines software engineering and sustainability expertise to help supply chain businesses.,"Business Information Systems, Consumer Software, Software",,https://www.getsunhat.com,,5000000,EUR,5414311,Seed,2,EnBW New Ventures,"Capnamic Ventures, EnBW New Ventures, WEPA Ventures, xdeck",4,3,"160,891"
Series B - Morressier,https://www.crunchbase.com/funding_round/morressier-series-b--359f4900,Morressier,https://www.crunchbase.com/organization/morressier,Series B,"Berlin, Berlin, Germany, Europe",15120000,EUR,16416617,2024-01-23,Early Stage Venture,,,,Yes,"Morressier is your partner in early-stage and conference research, extending the value of your event long after it’s over.","Event Management, Events, Information Technology, Market Research, Meeting Software, Software, Video Conferencing",,https://www.morressier.com,$1M to $10M,40616617,USD,40616617,Early Stage Venture,4,Molten Ventures,"Cherry Ventures, Molten Ventures, Owl Ventures, redalpine",4,4,"166,141"
Series A - Planet A Foods,https://www.crunchbase.com/funding_round/qoa-series-a--169d58e8,Planet A Foods,https://www.crunchbase.com/organization/qoa,Series A,"Munich, Bayern, Germany, Europe",15400000,USD,15400000,2024-02-01,Early Stage Venture,,,,Yes,Planet A Foods is a B2B sustainable ingredients company that specializes in the production of cocoa-free chocolate.,"Food and Beverage, Manufacturing, Sustainability",,https://planet-a-foods.com,$1M to $10M,73330948,USD,73330948,Early Stage Venture,5,World Fund,"Cherry Ventures, Feast Ventrues, Fifty Years, Mudcake, Nucleus Capital, Omnes Capital, TriplePoint Capital, World Fund",8,1,"179,245"
Post-IPO Equity - Lilium,https://www.crunchbase.com/funding_round/lilium-aviation-post-ipo-equity--e398f1cf,Lilium,https://www.crunchbase.com/organization/lilium-aviation,Post-IPO Equity,"Gauting, Bayern, Germany, Europe",114000000,USD,114000000,2024-05-24,,,,,Yes,Lilium is an aircraft company that is developing an electrically powered aircraft.,"Aerospace, Air Transportation, Transportation",,https://lilium.com,$100M to $500M,1351400000,USD,1351400000,IPO,10,,"Aceville, BiT Capital, Earlybird Venture Capital",3,,"190,839"
Venture Round - VOI Technology,https://www.crunchbase.com/funding_round/voi-technology-series-unknown--292d6a74,VOI Technology,https://www.crunchbase.com/organization/voi-technology,Venture - Series Unknown,"Stockholm, Stockholms Lan, Sweden, Europe",25000000,USD,25000000,2024-03-12,,,,,Yes,VOI Technology is a micro-mobility company that provides rental electric scooters for last-mile transportation.,"Apps, Electric Vehicle, Public Transportation, Rental, Ride Sharing",,https://www.voi.com,$100M to $500M,595314175,USD,595314175,,13,,"Balderton Capital, Black Ice Capital, Creandum, Nineyards Equity, Project A Ventures, Stena Sessan, The Raine Group, VNV Global",8,3,"242,314"
Pre Seed Round - widu,https://www.crunchbase.com/funding_round/widu-pre-seed--c0592c31,widu,https://www.crunchbase.com/organization/widu,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",200000,EUR,220733,2024-01-01,Seed,,,,Yes,"Enabling real estate to source visuals (photography, video, drone) at scale","Marketplace, Photography",,https://widu.co,,1340000,EUR,1543084,Seed,2,,NRW.BANK,1,,"439,605"
