Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Molecule,https://www.crunchbase.com/funding_round/molecule-bcd4-seed--d0a60bb5,Molecule,https://www.crunchbase.com/organization/molecule-bcd4,Seed,"Schaffhausen, Schaffhausen, Switzerland, Europe",12700000,USD,12700000,2022-06-13,Seed,,,,Yes,Molecule is a software platform used to accelerate innovation in the pharmaceutical industry.,"Blockchain, Health Care, Life Science, Software",,https://molecule.to/,Less than $1M,20200000,USD,20200000,Seed,3,Northpond Ventures,"1kx, Amino Collective, Andrew Keys, BACKED VC, Balaji Srinivasan, Beaker DAO, Bool Capital, Boom Capital Ventures, Boost VC, BoxGroup, Breyer Labs, Cherry Ventures, Chorus One, Chris Leiter, Compound, Fifty Years, Gaingels, Healthspan Capital, ID Theory, Inflection.xyz, KdT Ventures, Kindergarten Ventures, Koji Capital, L1D, Northpond Ventures, Orange DAO, Petri, Pillar VC, Protocol Labs, seedclub, Shine Capital, Speedinvest, The LAO, Zee Prime Capital",34,1,"238,093"
Seed Round - Black Semiconductor,https://www.crunchbase.com/funding_round/black-semiconductor-seed--7a4eece5,Black Semiconductor,https://www.crunchbase.com/organization/black-semiconductor,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,2022-10-11,Seed,,,,Yes,"Black Semiconductor uses graphene to create ultra-fast, energy-efficient chip networks by connecting thousands as chips to interact as one.","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Electronics, Manufacturing, Robotics, Semiconductor",,https://blacksemi.com,,254400000,EUR,275076095,Early Stage Venture,4,,"Andreas von Bechtolsheim, Cambium Capital Partners, Project A Ventures, Vsquared Ventures",4,,"238,505"
Series A - NatureMetrics,https://www.crunchbase.com/funding_round/naturemetrics-series-a--bf70788c,NatureMetrics,https://www.crunchbase.com/organization/naturemetrics,Series A,"Guildford, Surrey, United Kingdom, Europe",15000000,USD,15000000,2022-05-26,Early Stage Venture,,,,Yes,"NatureMetrics converts the complexities of nature into actionable insights to inform the best decisions for nature, powered by eDNA.",Environmental Consulting,,https://www.naturemetrics.com/,,49198838,USD,49198838,Early Stage Venture,3,2150,"2150, Ananda Impact Ventures, Blue Oceans Partners, BNP Paribas Solar Impulse Venture fund, Green Angel Ventures, Systemiq capital",6,2,"239,580"
Seed Round - Courtyard,https://www.crunchbase.com/funding_round/courtyard-seed--55c54fd8,Courtyard,https://www.crunchbase.com/organization/courtyard,Seed,"San Francisco, California, United States, North America",7000000,USD,7000000,2022-11-02,Seed,,,,Yes,Courtyard is an online marketplace for trading cards & digital packs,"Blockchain, FinTech, Marketplace, Non-Fungible Token (NFT)",,https://courtyard.io,$1B to $10B,12000000,USD,12000000,,4,New Enterprise Associates,"Brink’s, Cherry Ventures, New Enterprise Associates, OpenSea Ventures, Operator Partners, VaynerFund, Y Combinator",7,2,"240,734"
Series A - Marvel Fusion,https://www.crunchbase.com/funding_round/marvel-fusion-series-a--fb75302e,Marvel Fusion,https://www.crunchbase.com/organization/marvel-fusion,Series A,"Munich, Bayern, Germany, Europe",35000000,EUR,40024426,2022-02-03,Early Stage Venture,,,,Yes,Marvel Fusion is a developer of fusion energy technology used to offer environment-friendly and safe energy.,"Electronics, Energy, Laser",,https://marvelfusion.com,,115300000,EUR,128990522,Early Stage Venture,4,Earlybird Venture Capital,"Albert Wenger, Berggruen Holdings, Earlybird Venture Capital, Hartmut Neven, Heinz Dürr Invest, Leblon Capital, Possible Ventures, Primepulse, Taavet+Sten, Thistledown Foundation",10,1,"241,462"
Seed Round - Playmint,https://www.crunchbase.com/funding_round/playmint-seed--7b613210,Playmint,https://www.crunchbase.com/organization/playmint,Seed,"Brighton, East Sussex, United Kingdom, Europe",3100000,GBP,3887391,2022-04-27,Seed,,,,Yes,"Playmint is a new game development studio, building category-defining games for the web3 era.","Gaming, Media and Entertainment, Web3",,https://www.playmint.com/,$1M to $10M,4387391,USD,4387391,Seed,2,BITKRAFT Ventures,"1kx, BITKRAFT Ventures, Cherry Ventures, Ethereal Ventures, Karatage, Play Future Fund",6,2,"243,082"
Series D - Aiven,https://www.crunchbase.com/funding_round/aiven-series-d--2136a7e5,Aiven,https://www.crunchbase.com/organization/aiven,Series D,"Helsinki, Southern Finland, Finland, Europe",210000000,USD,210000000,2022-05-11,Late Stage Venture,3000000000,USD,3000000000,Yes,Aiven is a technology-driven company that enables businesses to manage an open-source data infrastructure in the cloud.,"Artificial Intelligence (AI), Cloud Data Services, Cloud Infrastructure, Database, Open Source",,https://aiven.io/,$50M to $100M,420000000,USD,420000000,Late Stage Venture,6,Eurazeo,"Atomico, BlackRock, Earlybird Venture Capital, Eurazeo, IVP, Salesforce Ventures, WiL (World Innovation Lab)",7,4,"247,584"
Series A - ExpressSteuer,https://www.crunchbase.com/funding_round/expresssteuer-series-a--2d334b99,ExpressSteuer,https://www.crunchbase.com/organization/expresssteuer,Series A,"Hamburg, Hamburg, Germany, Europe",25000000,EUR,27265192,2022-04-05,Early Stage Venture,,,,Yes,AI-powered software automating the process of filing a german tax return,"Artificial Intelligence (AI), Financial Services, FinTech, Legal Tech, Software",,https://www.expresssteuer.com,$1B to $10B,29300000,EUR,32134149,Early Stage Venture,7,"Insight Partners, Project A Ventures","Feliks Eyser, Insight Partners, Mountain Partners, Project A Ventures",4,2,"248,896"
Pre Seed Round - Root Global,https://www.crunchbase.com/funding_round/root-global-pre-seed--73211a27,Root Global,https://www.crunchbase.com/organization/root-global,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2551387,2022-07-27,Seed,,,,Yes,Root Global develops carbon accounting and emissions management platforms to help companies manage and reduce their environmental footprint.,"B2B, Food and Beverage, SaaS, Sustainability",,https://www.rootglobal.io/,$100M to $500M,10500000,EUR,11419878,Seed,2,Project A Ventures,"Andreas Berger, Julius Koehler, Mario Götze, Markus Windisch, Maximilian Viessmann, Mengting Gao, Michael Brinkmann, Mike Rötgers, Nucleus Capital, Project A Ventures, Vassili Samolis",11,1,"249,218"
Series A - Rencore,https://www.crunchbase.com/funding_round/rencore-series-a--bda5cb98,Rencore,https://www.crunchbase.com/organization/rencore,Series A,"Munich, Bayern, Germany, Europe",3750000,EUR,3955876,2022-05-17,Early Stage Venture,,,,Yes,"Rencore is a Cloud Collaboration Governance SaaS provider, helping organizations to stay in control of their Microsoft 365 cloud .","Cloud Management, Cloud Security, Compliance, Enterprise Applications, Information Technology, Risk Management, SaaS, Software",,https://rencore.com,$1M to $10M,14689201,USD,14689201,Seed,5,Capnamic Ventures,Capnamic Ventures,1,,"254,312"
Seed Round - Reverse.supply,https://www.crunchbase.com/funding_round/reverse-supply-seed--305ca3ff,Reverse.supply,https://www.crunchbase.com/organization/reverse-supply,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5549574,2022-03-17,Seed,,,,Yes,Reverse.supply developed a white label platform for re-commerce.,"B2B, E-Commerce, Logistics, Retail",,https://www.reverse.supply/,$1M to $10M,5000000,EUR,5549574,Seed,3,Capnamic Ventures,"Capnamic Ventures, DFF Ventures, Julia Bosch, Marcus Borner, PUSH VC",5,1,"254,826"
Seed Round - Morpho Labs,https://www.crunchbase.com/funding_round/morpho-labs-seed--f07875a6,Morpho Labs,https://www.crunchbase.com/organization/morpho-labs,Seed,"Paris, Ile-de-France, France, Europe",18000000,USD,18000000,2022-07-12,Seed,,,,Yes,Morpho is a decentralized cryptocurrency lending protocol that provides lending and borrowing services.,"Blockchain, Cryptocurrency, Financial Services, Lending",,https://morpho.org,,68000000,USD,68000000,,3,"a16z crypto, Nascent, Variant","a16z crypto, Alven, AngelDAO, Angelo Min, Aseem Sood, Ashwin Ramachandran, Atka Capital, Benjamin Simon, Brianna Montgomery, Cherry Ventures, Coinbase Ventures, Cryptoast, Daedalus Angel Syndicate, Daphni, Didier Valet, Dydy Moon, Eduardo Ronzano, Emiliano Bonassi, Faculty Capital, Fasanara Capital, Federico Nitidi, Fernando Martinelli, Frederic Montagnon, Gabriel Rebibo, GCR Partners, Hadrien Charlanes, Itamar Lesuisse, Ivailo Jordanov, Jai Bhavnani, James Simpson, Jason Novack, Jean Brasse, Joey Santoro, John Lilic, Julien Romanetto, Laurent Benichou, Lily Liu, Luka Sucic, Manu Red Pills, Mechanism Capital, Nascent, Nathan Sexer, Nemanja Cerovac, Nicholas Tong, Nicolas Bacca, Nicolas Debock, Nicolas Feignon, Nicolas Steegmann, Nima Capital, Olivier Chevillon, Pablo Veyrat, Pascal Tallarida, Patrick Bucquet, Philippe Honigman, Phoebe Beigbeder, Pierre Laurent, Project A Ventures, Re7 Capital, Remi Jansseune, Roshun Patel, Scott Lewis, Sebastien Couture, Semantic Ventures, Spaceship, Spark Capital, Stake Capital Group, Standard Crypto, Stefano Bernardi, Templiers, Thomas de Phuoc, Thomas Klocanas, Thomas Turelier, Théo Rochaix, TLC, Tom Reppelin, Valentin Mihov, Variant, Vishesh Choudhry, Will Price, William Bergamo, XAnge, Yassine Hargane, Yuriy Myronovich",83,1,"255,698"
Seed Round - eleQtron,https://www.crunchbase.com/funding_round/eleqtron-3d70-seed--9836b354,eleQtron,https://www.crunchbase.com/organization/eleqtron-3d70,Seed,"Siegen, Nordrhein-Westfalen, Germany, Europe",6500000,EUR,6420203,2022-11-01,Seed,,,,Yes,"eleQtron creates and operates quantum computers based on trapped ions, radio frequency control, and Magnetic Gradient Induced Coupling.","Computer, Consulting, Information Technology, Quantum Computing, Semiconductor",,https://eleqtron.com/en/,$1M to $10M,16500000,EUR,16297439,Seed,2,Earlybird Venture Capital,"Earlybird Venture Capital, Siegerlandfonds",2,1,"259,985"
Seed Round - Fixably,https://www.crunchbase.com/funding_round/fixably-seed--52638b97,Fixably,https://www.crunchbase.com/organization/fixably,Seed,"Helsinki, Southern Finland, Finland, Europe",,,,2022-02-22,Seed,,,,Yes,Fixably is a Finland-based SaaS company that helps technicians and repair shops operate better.,"Application Performance Management, Innovation Management, SaaS, Software",,https://fixably.com/,$1M to $10M,10947228,USD,10947228,Seed,3,,"468 Capital, Cusp Capital, Icebreaker.vc",3,1,"260,872"
Series A - Mika,https://www.crunchbase.com/funding_round/mika-9650-series-a--fc84ce45,Mika,https://www.crunchbase.com/organization/mika-9650,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10563321,2022-05-09,Early Stage Venture,,,,Yes,Mika is a digital platform empowering people affected by cancer.,"Health Care, mHealth, Therapeutics",,https://www.mikahealth.com/,$1M to $10M,10000000,EUR,10563321,Early Stage Venture,7,Debiopharm Innovation Fund,"Ananda Impact Ventures, Debiopharm Innovation Fund, EquityPitcher Ventures, Ship2B",4,4,"262,762"
Series A - Hero Software,https://www.crunchbase.com/funding_round/hero-software-series-a--0136f713,Hero Software,https://www.crunchbase.com/organization/hero-software,Series A,"Hanover, Niedersachsen, Germany, Europe",8000000,EUR,8382757,2022-06-30,Early Stage Venture,,,,Yes,Hero Software offers cloud software solutions that help make office work more efficient than ever.,"Information Technology, Software",,https://hero-software.de/,$1M to $10M,48000000,EUR,52068764,M&A,2,Cusp Capital,"Cusp Capital, Martin Sinner, Philip Magoulas, Philipp Schormann, Reinhard Martens, Robert Gentz",6,1,"424,287"
Seed Round - Bene Bono,https://www.crunchbase.com/funding_round/hors-normes-seed--d10b59b1,Bene Bono,https://www.crunchbase.com/organization/hors-normes,Seed,"Paris, Ile-de-France, France, Europe",7000000,EUR,7118632,2022-07-07,Seed,,,,Yes,Bene Bono is an online store that provides seasonal fruit and vegetable products.,Food Processing,,https://benebono.fr/,,18000000,EUR,19159101,Early Stage Venture,3,"Project A Ventures, Stride.VC","Kima Ventures, Project A Ventures, Stride.VC",3,,"659,714"
Seed Round - Hivebuy,https://www.crunchbase.com/funding_round/hivebuy-seed--fc8866f1,Hivebuy,https://www.crunchbase.com/organization/hivebuy,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1716247,2022-02-07,Seed,,,,Yes,Hivebuy assists small and medium-sized businesses in streamlining their internal purchasing and ordering processes.,"Business Development, Procurement, Small and Medium Businesses, Software",,https://hivebuy.de/,$1M to $10M,1500000,EUR,1716247,Seed,3,,Cusp Capital,1,,"271,099"
Series A - Loctax,https://www.crunchbase.com/funding_round/loctax-series-a--1db7b512,Loctax,https://www.crunchbase.com/organization/loctax,Series A,"London, England, United Kingdom, Europe",12000000,USD,12000000,2022-09-20,Early Stage Venture,,,,Yes,"Compliance, Risk, and Governance platform purpose-built for in-house tax teams to monitor, analyse, and action data.","FinTech, SaaS, Software",,https://www.loctax.com,$1M to $10M,15600000,USD,15600000,Early Stage Venture,4,Index Ventures,"Everywhere Ventures, Foreword Ventures, Index Ventures, Mustard Seed, NAP, Seedcamp, Tapestry VC",7,3,"273,678"
Series A - 1Komma5°,https://www.crunchbase.com/funding_round/1komma5-series-a--c9af88f2,1Komma5°,https://www.crunchbase.com/organization/1komma5,Series A,"Hamburg, Hamburg, Germany, Europe",200000000,EUR,217540509,2022-04-11,Early Stage Venture,,,,Yes,1Komma5° is an electricity company offering free electricity to all electric vehicle owners financed through trading using GHG quotas.,"Manufacturing, Renewable Energy, Semiconductor",,https://www.1komma5grad.com,$500M to $1B,652500000,EUR,704057762,,8,"b2venture, eCAPITAL ENTREPRENEURIAL PARTNERS, Eurazeo, Porsche Ventures","b2venture, Blue Elephant Capital, eCAPITAL ENTREPRENEURIAL PARTNERS, Eurazeo, Haniel, Jan Klatten, kopa ventures, Porsche Ventures, Schürfeld Group",9,,"660,901"
Series D - Kry,https://www.crunchbase.com/funding_round/kry-series-d--1ffc0e6a,Kry,https://www.crunchbase.com/organization/kry,Series D,"Stockholm, Stockholms Lan, Sweden, Europe",160000000,USD,160000000,2022-07-21,Late Stage Venture,,,,Yes,Kry helps patients to make active choices about their health in partnership with public and private healthcare professionals.,"Consumer, Health Care, Medical, mHealth, Mobile Apps",,https://www.kry.se/en,$1M to $10M,729404332,USD,729404332,Late Stage Venture,9,,"Accel, Creandum, Index Ventures, Project A Ventures, Teachers’ Venture Growth",5,3,"282,140"
Pre Seed Round - QuantPi,https://www.crunchbase.com/funding_round/quantpi-pre-seed--477e09bf,QuantPi,https://www.crunchbase.com/organization/quantpi,Pre-Seed,"Saarbrücken, Saarland, Germany, Europe",2500000,EUR,2434768,2022-10-07,Seed,,,,Yes,QuantPi creates automated and scalable solutions for AI model explainability and robustness auditing.,"Artificial Intelligence (AI), Machine Learning, Software",,https://www.quantpi.com/,,2500000,EUR,2434768,Seed,2,Capnamic Ventures,"Ash Fontana, Capnamic Ventures, First Momentum Ventures, Mirko Novakovic",4,1,"299,306"
Venture Round - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-unknown--1619fe96,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",50000000,EUR,56651510,2022-01-10,,,,,Yes,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment",,http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,10,,"Baillie Gifford, NAP, Warburg Pincus",3,,"301,451"
Seed Round - finmid,https://www.crunchbase.com/funding_round/finmid-seed--e291d219,finmid,https://www.crunchbase.com/organization/finmid,Seed,"Berlin, Berlin, Germany, Europe",10600000,EUR,12032055,2022-02-11,Seed,,,,Yes,finmid enables software companies to integrate financial services into their product portfolio through a single API integration.,"Financial Services, FinTech, Lending, Software",,https://finmid.com,,35600000,EUR,38873065,Early Stage Venture,3,Blossom Capital,"Blossom Capital, Earlybird Venture Capital",2,,"304,802"
Series B - MOSTLY AI,https://www.crunchbase.com/funding_round/mostly-ai-series-b--42ee6294,MOSTLY AI,https://www.crunchbase.com/organization/mostly-ai,Series B,"Vienna, Wien, Austria, Europe",25000000,USD,25000000,2022-01-11,Early Stage Venture,,,,Yes,MOSTLY AI develops a GPU-powered technology that simulates synthetic customer data at scale.,"Artificial Intelligence (AI), Big Data, Generative AI, Information Technology, Machine Learning, Predictive Analytics",,https://mostly.ai/,$1B to $10B,31145550,USD,31145550,Early Stage Venture,3,Molten Ventures,"42CAP, Citi Ventures, Earlybird Venture Capital, Molten Ventures",4,1,"667,681"
Pre Seed Round - Synctive,https://www.crunchbase.com/funding_round/synctive-pre-seed--9c52c75f,Synctive,https://www.crunchbase.com/organization/synctive,Pre-Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1610119,2022-05-31,Seed,,,,Yes,Synctive enables equipment-as-a-service and pay-per-use business models for machine and plant manufacturers.,"Machinery Manufacturing, Service Industry, Software",,https://synctive.de/,$1M to $10M,1500000,EUR,1610119,Seed,2,Capnamic Ventures,"Capnamic Ventures, Eric Ebert, Johannes Schaback, Just Beyer, Mücke Roth & Company, Oliver Roskopf, Robert Maier, Saarbruecker 21, Stephen Weich",9,2,"309,181"
Seed Round - LIBEEN Smart Housing,https://www.crunchbase.com/funding_round/libeen-smart-housing-seed--506401c3,LIBEEN Smart Housing,https://www.crunchbase.com/organization/libeen-smart-housing,Seed,"Madrid, Madrid, Spain, Europe",2500000,EUR,2724424,2022-04-06,Seed,,,,Yes,"LIBEEN is a rent-to-buy PropTech dedicated to making homeownership affordable, easy and flexible to all millennials!","Financial Services, FinTech, Property Management, PropTech, Real Estate, Real Estate Investment",,https://libeen.com/,,28008000,EUR,29052944,,5,Cusp Capital,Cusp Capital,1,1,"331,656"
Venture Round - Quantum Systems,https://www.crunchbase.com/funding_round/quantum-systems-series-unknown--e44019d8,Quantum Systems,https://www.crunchbase.com/organization/quantum-systems,Venture - Series Unknown,"Gilching, Bayern, Germany, Europe",17500000,USD,17500000,2022-10-16,,,,,Yes,"Unmanned aerial systems, drones, UAV","Aerospace, Agriculture, Mapping Services, Robotics",,https://www.quantum-systems.com/,Less than $1M,207349786,USD,207349786,Early Stage Venture,10,,"10x Group, Bayern Kapital, Peter Thiel, Project A Ventures, Sanno Capital",5,3,"333,503"
Series A - brighter AI,https://www.crunchbase.com/funding_round/brighter-ai-technologies-series-a--ec9ef6e8,brighter AI,https://www.crunchbase.com/organization/brighter-ai-technologies,Series A,"Berlin, Berlin, Germany, Europe",,,,2022-06-30,Early Stage Venture,,,,Yes,Protect every identity in public.,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Privacy",,https://www.brighter.ai/?crunchbase=yes,,650000,EUR,780063,,6,Armilar Venture Partners,"Armilar Venture Partners, eCAPITAL ENTREPRENEURIAL PARTNERS, Giesecke+Devrient Ventures",3,3,"341,934"
Seed Round - Patronus Group,https://www.crunchbase.com/funding_round/patronus-group-seed--ad0d4dc5,Patronus Group,https://www.crunchbase.com/organization/patronus-group,Seed,"Berlin, Berlin, Germany, Europe",7000000,USD,7000000,2022-05-25,Seed,,,,Yes,Patronus Group is an elderly well-being company that assists parents and grandparents in living safely and independently in the future.,"Elderly, Health Care, Information Technology, Software",,https://www.patronus-group.com,$1M to $10M,33762032,USD,33762032,Early Stage Venture,3,"NAP, UVC Partners","Christopher Muhr, DN Capital, Emanuel Pallua, Hanno Heintzenberg, Johannes Roggendorf, Lukas Pieczonka, NAP, UVC Partners",8,2,"353,491"
Series A - Synera (ex-ELISE),https://www.crunchbase.com/funding_round/elise-gmbh-series-a--269c7679,Synera (ex-ELISE),https://www.crunchbase.com/organization/elise-gmbh,Series A,"Bremen, Bremen, Germany, Europe",14800000,USD,14800000,2022-09-05,Early Stage Venture,,,,Yes,Synera is a Connected Engineering Software used in product development to develop better products faster.,"Information Technology, Software",,https://www.synera.io,,18106634,USD,18106634,Early Stage Venture,2,Spark Capital,"BMW i Ventures, Cherry Ventures, Spark Capital, UVC Partners, Venture Stars",5,4,"473,795"
Venture Round - Resourcify,https://www.crunchbase.com/funding_round/resourcify-series-unknown--ad15d2f4,Resourcify,https://www.crunchbase.com/organization/resourcify,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",5000000,EUR,5664503,2022-02-22,,,,,Yes,Resourcify is Europe's leading digital waste management & recycling platform. We are accelerating the circular economy in Europe!,"Recycling, Renewable Energy, Software, Sustainability, Waste Management",,https://www.resourcify.com,,23000000,EUR,25234551,Early Stage Venture,4,Ananda Impact Ventures,"Ananda Impact Ventures, IFB Innovationsstarter, Speedinvest",3,2,"485,179"
Seed Round - Medoma,https://www.crunchbase.com/funding_round/medoma-seed--3271920e,Medoma,https://www.crunchbase.com/organization/medoma,Seed,"Stockholm, Stockholms Lan, Sweden, Europe",6000000,EUR,5938201,2022-09-06,Seed,,,,Yes,Medoma is a virtual acute ward that offers tech-enabled acute care in the patient's home through its hospital home services.,Health Care,,https://www.medoma.com,,7038201,USD,7038201,Seed,2,"Bonnier Ventures, Inventure","Bonnier Ventures, Cherry Ventures, Inventure, VNV Global",4,2,"377,053"
Series A - EINHUNDERT Energy,https://www.crunchbase.com/funding_round/einhundert-energy-series-a--cef1fc91,EINHUNDERT Energy,https://www.crunchbase.com/organization/einhundert-energy,Series A,"Cologne, Nordrhein-Westfalen, Germany, Europe",6500000,EUR,7380945,2022-02-15,Early Stage Venture,,,,Yes,EINHUNDERT Energy develops smart services around green and digital energy supply for tenants.,"Billing, Energy, Energy Efficiency, Energy Management, GreenTech, Renewable Energy, Solar",,https://einhundert.de/,$1M to $10M,6500000,EUR,7380945,,3,,"Clima Now, EWE, kopa ventures, Minol Messtechnik, NRW.BANK, Übermorgen Ventures",6,,"677,978"
Venture Round - BlackPool,https://www.crunchbase.com/funding_round/blackpool-series-unknown--231431a3,BlackPool,https://www.crunchbase.com/organization/blackpool,Venture - Series Unknown,"London, England, United Kingdom, Europe",6000000,USD,6000000,2022-09-21,,,,,Yes,BlackPool is a new fund operating within the NFT industry.,"Decentralized Finance (DeFi), Financial Services, Non-Fungible Token (NFT)",,https://blackpool.finance/,,6000000,USD,6000000,,2,,"BACKED VC, BITKRAFT Ventures, Cherry Ventures, Delphi Ventures, Fabric Ventures, Play Ventures",6,,"678,371"
Series A - Circula,https://www.crunchbase.com/funding_round/circula-series-a--40e8d47d,Circula,https://www.crunchbase.com/organization/circula,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,13475273,2022-01-31,Early Stage Venture,,,,Yes,Circula is an automated app to manage expenses and employee benefits such as meal vouchers that saves about 70% process costs in accounting.,"Financial Services, SaaS, Software, Travel",,https://www.circula.com/,$1B to $10B,16300000,EUR,18656246,Early Stage Venture,3,,"Alstin Capital, Capnamic Ventures, Neosfer, Peak, Storm Ventures, WENVEST Capital",6,5,"678,535"
Seed Round - Junto,https://www.crunchbase.com/funding_round/junto-bbc6-seed--1f62aaf9,Junto,https://www.crunchbase.com/organization/junto-bbc6,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5150126,2022-08-10,Seed,,,,Yes,Junto is an EdTech that offers digital live training for companies.,"E-Learning, EdTech, Software",,https://junto.eu/,$1M to $10M,6200000,EUR,6402800,Seed,3,Earlybird Venture Capital,"Earlybird Venture Capital, Emerge Capital, Feliks Eyser, Picus Capital",4,1,"521,871"
Seed Round - Numbat,https://www.crunchbase.com/funding_round/numbat-seed--c93dd06f,Numbat,https://www.crunchbase.com/organization/numbat,Seed,"Kempten, Bayern, Germany, Europe",,,,2022-07-28,Seed,,,,Yes,Numbat provides High-Power Charging station with an integrated battery storage.,"Clean Energy, Electric Vehicle, Energy Storage",,https://numbat.energy,,140000000,EUR,147758192,Seed,3,eCAPITAL ENTREPRENEURIAL PARTNERS,"Christoph Ostermann, eCAPITAL ENTREPRENEURIAL PARTNERS",2,1,"649,976"
Seed Round - AIPERIA GmbH,https://www.crunchbase.com/funding_round/planerai-seed--bd9c720b,AIPERIA GmbH,https://www.crunchbase.com/organization/planerai,Seed,"Großrinderfeld, Baden-Wurttemberg, Germany, Europe",,,,2022-06-01,Seed,,,,Yes,AI-based planning solution for fresh food,"Artificial Intelligence (AI), Food and Beverage, Information Technology, Machine Learning",,https://aiperia.com/en,,7500000,EUR,7981916,Early Stage Venture,2,,Earlybird Venture Capital,1,,"532,256"
Series A - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-series-a--d241c9ea,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,11943602,2022-09-02,Early Stage Venture,,,,Yes,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,eCAPITAL ENTREPRENEURIAL PARTNERS,"eCAPITAL ENTREPRENEURIAL PARTNERS, Norrsken VC, Speedinvest",3,2,"652,465"
Series A - 35up,https://www.crunchbase.com/funding_round/35up-series-a--9e1c2a09,35up,https://www.crunchbase.com/organization/35up,Series A,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2022-09-29,Early Stage Venture,,,,Yes,Bringing Embedded Cross-Selling into every online checkout.,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Internet, Machine Learning, SaaS, Software",,https://35up.com,$100M to $500M,8300000,USD,8300000,Early Stage Venture,2,Capnamic Ventures,"Capnamic Ventures, coparion, DvH Ventures",3,4,"527,332"
Series A - Netspeak Games,https://www.crunchbase.com/funding_round/netspeak-games-series-a--c122c271,Netspeak Games,https://www.crunchbase.com/organization/netspeak-games,Series A,"London, England, United Kingdom, Europe",12000000,USD,12000000,2022-07-01,Early Stage Venture,,,,Yes,Netspeak Games operates as a zero-crunch studio that develops online multiplayer games.,"Apps, Gaming, iOS, Messaging, Online Games, Video Games",,http://www.netspeakgames.com,$1M to $10M,15986463,USD,15986463,Early Stage Venture,3,"Lakestar, Project A Ventures","Catherine Chew, Hilmar Veigar Petursson, Lakestar, Makers Fund, Phil Mansell, Project A Ventures",6,1,"537,017"
Series A - Dryad Networks,https://www.crunchbase.com/funding_round/dryad-3351-series-a--868d978b,Dryad Networks,https://www.crunchbase.com/organization/dryad-3351,Series A,"Berlin, Berlin, Germany, Europe",10500000,EUR,10464932,2022-08-23,Early Stage Venture,,,,Yes,Dryad Networks offers early wildfire detection systems to prevent forest fires by continuously monitoring environmental conditions.,"Analytics, GreenTech, Information Technology, Internet of Things, Telecommunications",,http://www.dryad.net,$1M to $10M,25800000,EUR,27411917,,8,eCAPITAL ENTREPRENEURIAL PARTNERS,"Data Tech Fund, eCAPITAL ENTREPRENEURIAL PARTNERS, Kayak Ventures, Semtech, STIHL Ventures, TELUS Pollinator Fund for Good, Time Ventures, Toba Capital",8,4,"547,569"
Series A - Sharpist,https://www.crunchbase.com/funding_round/sharpist-series-a--6b84dbee,Sharpist,https://www.crunchbase.com/organization/sharpist,Series A,"Berlin, Berlin, Germany, Europe",20290000,EUR,23039905,2022-02-15,Early Stage Venture,,,,Yes,Sharpist is a digital coaching platform that offers leadership training and transformation projects.,"Consulting, Personal Development, Software, Training",,https://www.sharpist.com,$1B to $10B,28039905,USD,28039905,Early Stage Venture,4,"Capnamic Ventures, Endeit Capital","b2venture, Capnamic Ventures, Endeit Capital, Founders Future, Julien Codorniou, Porsche Ventures, Vorwerk Ventures",7,2,"545,051"
