Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - mogenius,https://www.crunchbase.com/funding_round/mogenius-pre-seed--bdd66e96,mogenius,https://www.crunchbase.com/organization/mogenius,Pre-Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-08-25,Seed,,,,Yes,mogenius is a Kubernetes Operations Platform that helps teams to deploy and manage applications on Kubernetes easily.,"Cloud Computing, DevOps, Enterprise, Internet, SaaS, Software",,https://mogenius.com,$1M to $10M,2500000,EUR,2725093,Seed,2,STS Ventures,"Inovexus, Smart Infrastructure Ventures ('SIVentures'), STS Ventures",3,2,"429,361"
Convertible Note - CereGate,https://www.crunchbase.com/funding_round/ceregate-convertible-note--68e06e99,CereGate,https://www.crunchbase.com/organization/ceregate,Convertible Note,"Munich, Bayern, Germany, Europe",,,,2022-01-12,,,,,No,"CereGate is developing a new Computer-Brain-Interface platform, that can transmit information into the human mind.","Medical Device, Neuroscience, Software",,https://www.ceregate.com/,$1B to $10B,,,,Early Stage Venture,3,"468 Capital, re.Mind Capital","468 Capital, Heal Capital, HTGF | High-Tech Gruenderfonds, re.Mind Capital, TruVenturo",5,,"258,505"
Seed Round - 7Learnings,https://www.crunchbase.com/funding_round/7learnings-seed--d645529f,7Learnings,https://www.crunchbase.com/organization/7learnings,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4175579,2022-05-16,Seed,,,,Yes,Price Optimization SaaS for online retailers,"B2B, E-Commerce, SaaS, Software",,http://7Learnings.com,$1M to $10M,4000000,EUR,4175579,Seed,2,,"HTGF | High-Tech Gruenderfonds, Ventech",2,,"506,972"
Series A - alcemy,https://www.crunchbase.com/funding_round/alcemy-series-a--dc21ff40,alcemy,https://www.crunchbase.com/organization/alcemy,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10149605,2022-09-09,Early Stage Venture,,,,Yes,Alcemy is a cement and concrete decarbonization startup developing predictive analysis software to assist cement and concrete manufacturers.,"CleanTech, Construction, Green Building, Sustainability",,https://alcemy.tech/,$1M to $10M,22250000,EUR,23584629,,3,Galvanize Climate Solutions,"AENU, BitStone Capital, E.R. Capital Holdings, EF Education First, Entrepreneur First, Firstminute Capital, Galvanize Climate Solutions, La Famiglia, LocalGlobe, MOMENI Ventures, Tobias Nendel",11,5,"447,548"
Series A - INERATEC,https://www.crunchbase.com/funding_round/ineratec-series-a--9247106b,INERATEC,https://www.crunchbase.com/organization/ineratec,Series A,"Karlsruhe, Baden-Wurttemberg, Germany, Europe",20000000,EUR,22626021,2022-01-20,Early Stage Venture,,,,Yes,NERATEC produces carbon-neutral synthetic fuels and chemicals for various applications.,"Chemical Engineering, Energy, Environmental Engineering, Renewable Energy",,https://ineratec.de,$1M to $10M,208000000,EUR,224030673,Early Stage Venture,7,"Engie, MPC Capital, Safran Corporate Ventures","Engie, Extantia Capital, FO Holding, HTGF | High-Tech Gruenderfonds, MPC Capital, Planet A Ventures, Safran Corporate Ventures",7,2,"558,298"
Venture Round - Plan4 Software,https://www.crunchbase.com/funding_round/plan4-software-gmbh-series-unknown--cc87ea6d,Plan4 Software,https://www.crunchbase.com/organization/plan4-software-gmbh,Venture - Series Unknown,"Freiburg, Baden-Wurttemberg, Germany, Europe",4000000,EUR,4390042,2022-04-04,,,,,Yes,Plan4 Software is a software company.,"Architecture, Software",,https://plan4software.de/,$1M to $10M,4000000,EUR,4390042,,2,,"Aureus Partners, BitStone Capital, Sprengnetter",3,,"558,592"
Seed Round - Banxware,https://www.crunchbase.com/funding_round/banxware-seed--e77499b1,Banxware,https://www.crunchbase.com/organization/banxware,Seed,"Berlin, Berlin, Germany, Europe",10000000,EUR,11440365,2022-01-12,Seed,,,,Yes,Banxware provides the technology and the funds for business financing of any kind: fully embedded in platforms or as an affiliate solution,"Banking, Financial Services, FinTech, Information Technology, Software",,https://banxware.com,$1M to $10M,29000000,EUR,32597158,Early Stage Venture,3,13books Capital,"13books Capital, Alex Urdea, D4 Ventures, Fin Capital, Force Over Mass Capital, HTGF | High-Tech Gruenderfonds, Redstone.VC, Varengold Bank, VR Ventures",9,2,"266,492"
Seed Round - clous,https://www.crunchbase.com/funding_round/clous-seed--c71aeb68,clous,https://www.crunchbase.com/organization/clous,Seed,"Berlin, Berlin, Germany, Europe",,,,2022-11-15,Seed,,,,Yes,clous is the platform for the implementation of individual workflows for the automated conversion and analysis of engineering data.,Software,,https://www.clous.io,Less than $1M,825000,EUR,969362,Seed,5,HTGF | High-Tech Gruenderfonds,"APX, Bacb Beteiligungsgesellschaft, Bjoern W. Schaefer, Christian Dahlen, HTGF | High-Tech Gruenderfonds",5,1,"451,053"
Series A - Rencore,https://www.crunchbase.com/funding_round/rencore-series-a--bda5cb98,Rencore,https://www.crunchbase.com/organization/rencore,Series A,"Munich, Bayern, Germany, Europe",3750000,EUR,3955876,2022-05-17,Early Stage Venture,,,,Yes,"Rencore is a Cloud Collaboration Governance SaaS provider, helping organizations to stay in control of their Microsoft 365 cloud .","Cloud Management, Cloud Security, Compliance, Enterprise Applications, Information Technology, Risk Management, SaaS, Software",,https://rencore.com,$1M to $10M,14689201,USD,14689201,Seed,5,Capnamic Ventures,Capnamic Ventures,1,,"456,945"
Seed Round - Aegiq,https://www.crunchbase.com/funding_round/aegiq-seed--92c5e404,Aegiq,https://www.crunchbase.com/organization/aegiq,Seed,"Sheffield, Sheffield, United Kingdom, Europe",1800000,GBP,2447425,2022-01-20,Seed,,,,Yes,Defining the future of computing with full stack photonic quantum computers,"Aerospace, Artificial Intelligence (AI), Cyber Security, Information and Communications Technology (ICT), Machine Learning, Nanotechnology, Optical Communication, Quantum Computing",,https://www.aegiq.com/,$1M to $10M,5000000,GBP,6463935,Seed,5,HTGF | High-Tech Gruenderfonds,"Deepbridge Capital, HTGF | High-Tech Gruenderfonds",2,1,"273,363"
Series A - Kranus Health,https://www.crunchbase.com/funding_round/kranus-health-gmbh-series-a--160a3d87,Kranus Health,https://www.crunchbase.com/organization/kranus-health-gmbh,Series A,"Munich, Bayern, Germany, Europe",6500000,USD,6500000,2022-06-20,Early Stage Venture,,,,Yes,Virtual Care in Urology,Health Care,,https://www.kranushealth.com/de/,$1M to $10M,21300045,USD,21300045,Early Stage Venture,5,Karista,"A Round Capital, Florian Brand, Florian Huber, HTGF | High-Tech Gruenderfonds, Karista, Peak Pride, Saarbruecker 21, WENVEST Capital",8,2,"540,912"
Venture Round - shareDnC,https://www.crunchbase.com/funding_round/sharednc-series-unknown--87a365b2,shareDnC,https://www.crunchbase.com/organization/sharednc,Venture - Series Unknown,"Cologne, Nordrhein-Westfalen, Germany, Europe",,,,2022-05-18,,,,,Yes,shareDnC is an online platform for subletting unused office space and desk space.,Internet,,https://www.sharednc.com/,,,,,,3,,"BitStone Capital, HRS",2,,"466,010"
Pre Seed Round - Synctive,https://www.crunchbase.com/funding_round/synctive-pre-seed--9c52c75f,Synctive,https://www.crunchbase.com/organization/synctive,Pre-Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1610119,2022-05-31,Seed,,,,Yes,Synctive enables equipment-as-a-service and pay-per-use business models for machine and plant manufacturers.,"Machinery Manufacturing, Service Industry, Software",,https://synctive.de/,$1M to $10M,1500000,EUR,1610119,Seed,2,Capnamic Ventures,"Capnamic Ventures, Eric Ebert, Johannes Schaback, Just Beyer, Mücke Roth & Company, Oliver Roskopf, Robert Maier, Saarbruecker 21, Stephen Weich",9,2,"285,251"
Series A - Sharpist,https://www.crunchbase.com/funding_round/sharpist-series-a--6b84dbee,Sharpist,https://www.crunchbase.com/organization/sharpist,Series A,"Berlin, Berlin, Germany, Europe",20290000,EUR,23039905,2022-02-15,Early Stage Venture,,,,Yes,Sharpist is a digital coaching platform that offers leadership training and transformation projects.,"Consulting, Personal Development, Software, Training",,https://www.sharpist.com,$1B to $10B,28039905,USD,28039905,Early Stage Venture,4,"Capnamic Ventures, Endeit Capital","b2venture, Capnamic Ventures, Endeit Capital, Founders Future, Julien Codorniou, Porsche Ventures, Vorwerk Ventures",7,2,"292,222"
Seed Round - ONIQ,https://www.crunchbase.com/funding_round/oniq-seed--02045597,ONIQ,https://www.crunchbase.com/organization/oniq,Seed,"Cologne, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,3563291,2022-07-20,Seed,,,,Yes,Enabling next level productivity gains through digital lean manufacturing and end-to-end process transparency.,"Application Performance Management, Manufacturing, Predictive Analytics, SaaS, Software, Supply Chain Management",,https://www.oniq.com/,,3925000,EUR,4062413,Seed,2,TechVision Fund,"coparion, TechVision Fund",2,1,"295,267"
Seed Round - AUTOVIO,https://www.crunchbase.com/funding_round/autovio-seed--3b160892,AUTOVIO,https://www.crunchbase.com/organization/autovio,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,2989981,2022-08-23,Seed,,,,Yes,Autovio provides a full-stack platform of software and business services for the driving education industry.,"Automotive, Consulting, Education, SaaS, Software",,https://autovio.de/,Less than $1M,8400000,EUR,9011613,Early Stage Venture,3,coparion,coparion,1,1,"295,544"
Seed Round - juli,https://www.crunchbase.com/funding_round/juli-seed--8b45fe0b,juli,https://www.crunchbase.com/organization/juli,Seed,"East Boston, Massachusetts, United States, North America",3800000,USD,3800000,2022-03-03,Seed,,,,Yes,juli is a chronic medical condition management platform.,"Apps, Artificial Intelligence (AI), Electronic Health Record (EHR), Health Care, InsurTech, Machine Learning","Women Founded, Women Led",https://juli.co,,3800000,USD,3800000,Seed,6,"Norrsken VC, Speedinvest","DvH Ventures, Norrsken VC, SoftBank Vision Fund Emerge Program, Speedinvest",4,4,"478,999"
Series A - Circula,https://www.crunchbase.com/funding_round/circula-series-a--40e8d47d,Circula,https://www.crunchbase.com/organization/circula,Series A,"Berlin, Berlin, Germany, Europe",12000000,EUR,13475273,2022-01-31,Early Stage Venture,,,,Yes,Circula is an automated app to manage expenses and employee benefits such as meal vouchers that saves about 70% process costs in accounting.,"Financial Services, SaaS, Software, Travel",,https://www.circula.com/,$1B to $10B,16300000,EUR,18656246,Early Stage Venture,3,,"Alstin Capital, Capnamic Ventures, Neosfer, Peak, Storm Ventures, WENVEST Capital",6,5,"492,944"
Series B - Instagrid,https://www.crunchbase.com/funding_round/instagrid-series-b--f2be12e5,Instagrid,https://www.crunchbase.com/organization/instagrid,Series B,"Stuttgart, Baden-Wurttemberg, Germany, Europe",29000000,EUR,33122340,2022-02-09,Early Stage Venture,,,,Yes,Instagrid offers portable battery systems to create mobile power infrastructures for sectors with challenging power demands.,"Battery, Energy Storage, Manufacturing",,https://instagrid.co,$1M to $10M,124930000,EUR,137401184,Late Stage Venture,4,Energy Impact Partners,"blueworld.group, Energy Impact Partners, HTGF | High-Tech Gruenderfonds, Pierre-Pascal Urbon, Segnalita, SET Ventures",6,3,"313,164"
Series A - Samp,https://www.crunchbase.com/funding_round/samp-series-a--97db5eea,Samp,https://www.crunchbase.com/organization/samp,Series A,"Paris, Ile-de-France, France, Europe",4000000,EUR,3906952,2022-10-13,Early Stage Venture,,,,Yes,Samp develops software that consolidates technical information into Digital Twins for all stakeholders.,"3D Technology, Machine Learning, Software",,https://samp.ai,$1M to $10M,10000000,EUR,10584548,,4,,"ENGIE New Ventures, HTGF | High-Tech Gruenderfonds, Innovacom",3,1,"499,405"
Seed Round - LIBEEN Smart Housing,https://www.crunchbase.com/funding_round/libeen-smart-housing-seed--506401c3,LIBEEN Smart Housing,https://www.crunchbase.com/organization/libeen-smart-housing,Seed,"Madrid, Madrid, Spain, Europe",2500000,EUR,2724424,2022-04-06,Seed,,,,Yes,"LIBEEN is a rent-to-buy PropTech dedicated to making homeownership affordable, easy and flexible to all millennials!","Financial Services, FinTech, Property Management, PropTech, Real Estate, Real Estate Investment",,https://libeen.com/,,28008000,EUR,29052944,,5,Cusp Capital,Cusp Capital,1,1,"323,174"
Series B - Tubulis,https://www.crunchbase.com/funding_round/tubulis-technologies-series-b--7741e673,Tubulis,https://www.crunchbase.com/organization/tubulis-technologies,Series B,"Munich, Bayern, Germany, Europe",60000000,EUR,63152643,2022-05-03,Early Stage Venture,,,,Yes,Tubulis is a chemotherapeutic medication developer specializing in cancer and chronic disease treatment.,"Biotechnology, Health Care, Life Science, Pharmaceutical, Therapeutics",,http://tubulis.com,$1M to $10M,200000000,EUR,216277179,Early Stage Venture,4,Andera Partners,"Andera Partners, Bayern Kapital, BioMedPartners, coparion, Evotec, Fund+, HTGF | High-Tech Gruenderfonds, OCCIDENT, Seventure Partners",9,5,"325,747"
