Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Coachinho,https://www.crunchbase.com/funding_round/coachinho-pre-seed--a4076c3f,Coachinho,https://www.crunchbase.com/organization/coachinho,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",200000,EUR,236916,2021-07-01,Seed,,,,Yes,Our interactive Learning Game App provides digital Training with Soccer Pro's based on AI - real-time feedback based on Pros' motion data.,"Artificial Intelligence (AI), Computer Vision, E-Learning, Education, eSports, Gaming, Soccer, Sports, Video on Demand",,https://coachinho.tv,,400000,EUR,445498,Seed,2,NRW.BANK,"DIGITALHUB.DE, NRW.BANK",2,,"476,828"
Seed Round - Priceloop,https://www.crunchbase.com/funding_round/priceloop-seed--0a8f9bc8,Priceloop,https://www.crunchbase.com/organization/priceloop,Seed,"Berlin, Berlin, Germany, Europe",,,,2021-06-10,Seed,,,,Yes,Priceloop is a developer of a product pricing application.,"Artificial Intelligence (AI), Developer Platform, Enterprise Software",,https://priceloop.ai/,$1M to $10M,,,,Seed,2,,Project A Ventures,1,,"477,301"
Series C - parcelLab Inc.,https://www.crunchbase.com/funding_round/parcellab-gmbh-series-c--73bf1a61,parcelLab Inc.,https://www.crunchbase.com/organization/parcellab-gmbh,Series C,"Boston, Massachusetts, United States, North America",112000000,USD,112000000,2021-05-11,Late Stage Venture,,,,Yes,parcelLab is an Operations Experience Management platform that transforms complex data into intelligent solutions.,"Delivery, Logistics, SaaS, Shipping, Software",,https://parcellab.com/,$1M to $10M,112055104,USD,112055104,Late Stage Venture,6,Insight Partners,"Capnamic Ventures, coparion, Endeit Capital, Insight Partners",4,2,"484,928"
Series A - Exein,https://www.crunchbase.com/funding_round/exein-series-a--03232604,Exein,https://www.crunchbase.com/organization/exein,Series A,"Roma, Lazio, Italy, Europe",6000000,EUR,7012369,2021-09-22,Early Stage Venture,,,,Yes,Exein is a firmware-focused cybersecurity startup that develops an open-source IoT security framework.,"Cyber Security, Information Technology, Internet of Things, Network Security, Software",,https://www.exein.io,$1B to $10B,23000000,EUR,25668223,Early Stage Venture,3,"eCAPITAL ENTREPRENEURIAL PARTNERS, Future Industry Ventures, Redstone.VC","eCAPITAL ENTREPRENEURIAL PARTNERS, Future Industry Ventures, Redstone.VC, United Ventures",4,3,"483,245"
Pre Seed Round - automaited,https://www.crunchbase.com/funding_round/aiconomix-pre-seed--aaecd1b1,automaited,https://www.crunchbase.com/organization/aiconomix,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1224849,2021-05-25,Seed,,,,Yes,"World’s first general process AI that automatically automates any business process. Quick, easy, efficient.","Artificial Intelligence (AI), B2B, Software",,https://automaited.com/,,5000000,EUR,5426309,Seed,2,"TechVision Fund, Visionaries Club","TechVision Fund, Visionaries Club",2,2,"510,464"
Seed Round - Charm,https://www.crunchbase.com/funding_round/charm-1814-seed--c56c5536,Charm,https://www.crunchbase.com/organization/charm-1814,Seed,"New York, New York, United States, North America",3500000,USD,3500000,2021-04-21,Seed,,,,Yes,Charm makes the command line glamorous.,"Developer Tools, Information Technology, Open Source, Software",,https://charm.sh,Less than $1M,9500000,USD,9500000,Seed,4,NAP,"Betaworks Ventures, Bryan Baum, Felix Jahn, Fuel Capital, Hiten Shah, NAP, Naveen Selvadurai, Tokyo Black",8,,"510,589"
Seed Round - Flink,https://www.crunchbase.com/funding_round/flink-food-gmbh-seed--6326aa8c,Flink,https://www.crunchbase.com/organization/flink-food-gmbh,Seed,"Berlin, Berlin, Germany, Europe",52000000,USD,52000000,2021-03-02,Seed,20000000,EUR,24170090,Yes,Flink is an online startup that offers grocery deliveries in ten minutes.,"E-Commerce, Food and Beverage, Food Delivery, Grocery, Mobile Apps",,https://www.goflink.com,$100M to $500M,1421187890,USD,1421187890,,7,Target Global,"Cherry Ventures, Cristina Stenbeck, Northzone, Oskar Hartmann, Target Global, TriplePoint Capital",6,2,"502,908"
Seed Round - Butter,https://www.crunchbase.com/funding_round/meetbutter-seed--400f2a8c,Butter,https://www.crunchbase.com/organization/meetbutter,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2750000,USD,2750000,2021-04-08,Seed,,,,Yes,Butter is a video platform built to make online meetings and workshops flow as smoothly as butter.,"Collaboration, Video, Video Conferencing",,https://www.butter.us,$1M to $10M,3190000,USD,3190000,Seed,3,Project A Ventures,"Bjarke Staun-Olsen, Christian Jantzen, Des Traynor, Johannes Schildt, Mads Fosselius, Neil S W Murray, Peter Livingston, Project A Ventures, Ron Cohen, Ross Sheil, Sven Ahrens, Tiny VC",12,,"511,163"
Series D - Kry,https://www.crunchbase.com/funding_round/kry-series-d--1bd4650b,Kry,https://www.crunchbase.com/organization/kry,Series D,"Stockholm, Stockholms Lan, Sweden, Europe",262000000,EUR,316485513,2021-04-26,Late Stage Venture,1398000000,EUR,1688728042,Yes,Kry helps patients to make active choices about their health in partnership with public and private healthcare professionals.,"Consumer, Health Care, Medical, mHealth, Mobile Apps",,https://www.kry.se/en,$1M to $10M,729404332,USD,729404332,Late Stage Venture,9,"CPP Investments, Fidelity","Accel, CPP Investments, Creandum, Fidelity, Index Ventures, Ontario Teachers' Pension Plan, Project A Ventures",7,4,"683,154"
Series A - Xayn,https://www.crunchbase.com/funding_round/xain-group-series-a--547d3d9a,Xayn,https://www.crunchbase.com/organization/xain-group,Series A,"Berlin, Berlin, Germany, Europe",10100000,EUR,11854878,2021-08-09,Early Stage Venture,,,,Yes,"Xayn develops Noxtua, Europe’s first sovereign Legal AI.","Artificial Intelligence (AI), Cyber Security, Legal Tech, Machine Learning, Privacy, Software",,https://www.xayn.com,$1M to $10M,19600000,EUR,22793545,Early Stage Venture,4,"Global Brain Corporation, KDDI Open Innovation Fund","Earlybird Venture Capital, Global Brain Corporation, KDDI Open Innovation Fund",3,3,"505,286"
Series E - ottonova,https://www.crunchbase.com/funding_round/ottonova-holding-ag-series-e--a3f4c7e3,ottonova,https://www.crunchbase.com/organization/ottonova-holding-ag,Series E,"Munich, Bayern, Germany, Europe",40000000,EUR,47329997,2021-08-05,Late Stage Venture,,,,Yes,ottonova is Germany's newest and purely digital health insurance,"Health Care, Health Insurance, Insurance, InsurTech",,https://www.ottonova.de/en,$1M to $10M,159000000,EUR,174658226,Late Stage Venture,6,Earlybird Venture Capital,Earlybird Venture Capital,1,,"508,056"
Seed Round - Saleor Commerce,https://www.crunchbase.com/funding_round/saleor-commerce-seed--02be08e7,Saleor Commerce,https://www.crunchbase.com/organization/saleor-commerce,Seed,"Wroclaw, Dolnoslaskie, Poland, Europe",2500000,USD,2500000,2021-03-18,Seed,,,,Yes,The world’s fastest growing open-source ecommerce platform with billions of dollars transacted.,"Developer APIs, E-Commerce, E-Commerce Platforms, Open Source",,https://saleor.io,$1M to $10M,10500000,USD,10500000,Seed,2,Cherry Ventures,"Charles Zedlewski, Cherry Ventures, Chris Schagen, Christian Dahlen, Expedite Ventures, Guillermo Rauch, Kevin Mahaffey, TQ Ventures",8,4,"512,094"
Seed Round - Closed Loop Medicine,https://www.crunchbase.com/funding_round/closed-loop-medicine-seed--6e1347fb,Closed Loop Medicine,https://www.crunchbase.com/organization/closed-loop-medicine,Seed,"London, England, United Kingdom, Europe",13000000,GBP,17802318,2021-11-03,Seed,,,,Yes,Developing personalised digital healthcare solutions to improve outcomes for patients and clinicians,"Health Care, Pharmaceutical, Therapeutics",,https://www.closedloopmedicine.com/,$1M to $10M,16950000,GBP,22980382,Seed,6,"Ananda Impact Ventures, Business Growth Fund","Ananda Impact Ventures, Business Growth Fund, Cambridge Angels group, Downing Ventures, IQ Capital, LifeArc, Longwall Venture, Meltwind Advisory",8,4,"512,582"
Pre Seed Round - Fullview,https://www.crunchbase.com/funding_round/fullview-08db-pre-seed--a7bdc148,Fullview,https://www.crunchbase.com/organization/fullview-08db,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",1800000,USD,1800000,2021-11-17,Seed,,,,Yes,"Fullview is leveraged by customer support teams around the world, allowing you to connect and guide your customers inside your product.","B2B, SaaS",,https://www.fullview.io,,8300000,USD,8300000,Seed,2,Cherry Ventures,"Cherry Ventures, Chris Murphy, Christian Jantzen, Christian Reber, Christoph Deckert, David Helgason, Gloria Baeuerlein, Jeppe Rindom, Jonathan Sanders, Mads Fosselius, Seedcamp, Viet Le",12,4,"687,342"
Series A - OroraTech,https://www.crunchbase.com/funding_round/ororatech-series-a--007e21d2,OroraTech,https://www.crunchbase.com/organization/ororatech,Series A,"Munich, Bayern, Germany, Europe",5800000,EUR,7086150,2021-06-01,Early Stage Venture,,,,Yes,OroraTech is an intelligence-as-a-service company that uses thermal data to provide wildfire detection and monitoring solutions.,"Business Intelligence, Environmental Engineering, Forestry, Geospatial, GreenTech, Information Services, Predictive Analytics, Sustainability",,https://ororatech.com,$10M to $50M,48415000,EUR,52768573,Early Stage Venture,10,"Ananda Impact Ventures, Findus Venture","Ananda Impact Ventures, APEX Ventures, Bayern Kapital, Clemens Kaiser, Findus Venture, Ingo Baumann, SpaceTec Capital",7,4,"514,468"
Series C - Forto,https://www.crunchbase.com/funding_round/forto-series-c--4290b24f,Forto,https://www.crunchbase.com/organization/forto,Series C,"Berlin, Berlin, Germany, Europe",201800000,EUR,240383184,2021-06-21,Late Stage Venture,798200000,EUR,950811978,Yes,Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,"Freight Service, Logistics, Shipping, Software, Supply Chain Management",,https://forto.com,$10M to $50M,593383184,USD,593383184,Late Stage Venture,6,SoftBank Vision Fund,"Cherry Ventures, Citi Ventures, G Squared, H14, Inven Capital, NAP, Northzone, SoftBank Vision Fund, Unbound",9,6,"522,033"
Seed Round - MAYD Group,https://www.crunchbase.com/funding_round/mayd-group-seed--d5a460a2,MAYD Group,https://www.crunchbase.com/organization/mayd-group,Seed,"Berlin, Berlin, Germany, Europe",13000000,EUR,15067520,2021-10-14,Seed,,,,Yes,MAYD Group operates as a startup that delivers medicines in minutes.,"Delivery, Health Care, Pharmaceutical",,https://www.getmayd.com/,,43000000,EUR,48504433,Early Stage Venture,2,,"468 Capital, Earlybird Venture Capital, Flixfounders, Matthias Wilrich, Target Global",5,,"650,034"
Series A - Hive,https://www.crunchbase.com/funding_round/hive-7176-series-a--f0dfc0ef,Hive,https://www.crunchbase.com/organization/hive-7176,Series A,"Berlin, Berlin, Germany, Europe",34000000,USD,34000000,2021-11-11,Early Stage Venture,,,,Yes,Hive stores and ships products for small and medium-sized online merchants the next day.,"Delivery, E-Commerce, Logistics, Shipping",,https://hive.app,Less than $1M,74089452,USD,74089452,Early Stage Venture,6,Tiger Global Management,"Activant Capital, Amplifier, Earlybird Venture Capital, Flixfounders, Picus Capital, Tiger Global Management",6,1,"652,601"
Pre Seed Round - finmid,https://www.crunchbase.com/funding_round/finmid-pre-seed--248d34cb,finmid,https://www.crunchbase.com/organization/finmid,Pre-Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2403991,2021-05-01,Seed,,,,Yes,finmid enables software companies to integrate financial services into their product portfolio through a single API integration.,"Financial Services, FinTech, Lending, Software",,https://finmid.com,,35600000,EUR,38873065,Early Stage Venture,3,Earlybird Venture Capital,"Earlybird Venture Capital, Maximilian Tayenthal",2,,"518,283"
Seed Round - HiPeople,https://www.crunchbase.com/funding_round/hipeople-seed--2805c770,HiPeople,https://www.crunchbase.com/organization/hipeople,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2021-01-20,Seed,,,,Yes,HiPeople makes hiring the best talent fast easy for everyone.,"B2B, Human Resources, Recruiting, SaaS, Software",,https://www.hipeople.io,Less than $1M,6800000,USD,6800000,Seed,3,Moonfire Ventures,"Capnamic Ventures, Cherry Ventures, Moonfire Ventures",3,1,"644,327"
Series B - Unmind,https://www.crunchbase.com/funding_round/unmind-series-b--d048b249,Unmind,https://www.crunchbase.com/organization/unmind,Series B,"London, England, United Kingdom, Europe",47000000,USD,47000000,2021-05-12,Early Stage Venture,,,,Yes,Unmind is a B2B mental health platform providing clinically-backed tools and training.,"Apps, Artificial Intelligence (AI), B2B, Enterprise Software, Health Care, Mental Health, mHealth, Psychology, Training",,http://unmind.com,$10M to $50M,63185969,USD,63185969,Early Stage Venture,5,EQT Ventures,"EQT Ventures, Felix Capital, Project A Ventures, Sapphire Ventures, True.",5,2,"550,301"
Pre Seed Round - CONXAI,https://www.crunchbase.com/funding_round/conxai-pre-seed--4171a01d,CONXAI,https://www.crunchbase.com/organization/conxai,Pre-Seed,"Munich, Bayern, Germany, Europe",2700000,EUR,3059105,2021-11-30,Seed,,,,Yes,AI that understands construction,"Artificial Intelligence (AI), Computer Vision, Construction, Software",,https://www.conxai.com/,$1M to $10M,4700000,EUR,5176363,Seed,2,"Earlybird Venture Capital, Pi Labs","Argonautic Ventures, Earlybird Venture Capital, noa, Pi Labs",4,,"401,952"
Series C - ZAGENO,https://www.crunchbase.com/funding_round/zageno-series-c--deb9337f,ZAGENO,https://www.crunchbase.com/organization/zageno,Series C,"Cambridge, Massachusetts, United States, North America",60000000,USD,60000000,2021-11-16,Late Stage Venture,,,,Yes,ZAGENO is an enterprise marketplace solution that connects e-commerce to life science.,"Biotechnology, E-Commerce, Internet, Marketplace, Retail",,https://zageno.com,$1M to $10M,121000000,USD,121000000,,5,General Catalyst,"Capnamic Ventures, General Catalyst, Grazia Equity, HighSage Ventures",4,2,"581,558"
Series A - Moss,https://www.crunchbase.com/funding_round/mosscredit-series-a--2267bcb7,Moss,https://www.crunchbase.com/organization/mosscredit,Series A,"Berlin, Berlin, Germany, Europe",21000000,EUR,25516682,2021-01-14,Early Stage Venture,79000000,EUR,95991329,Yes,The corporate credit card built for your entire spend.,"Accounting, Credit Cards, Financial Services, FinTech",,https://getmoss.com/,$100M to $500M,203579020,USD,203579020,,7,Valar Ventures,"Cherry Ventures, Global Founders Capital, Valar Ventures",3,,"583,073"
Venture Round - INNOVO by Atlantic Therapeutics,https://www.crunchbase.com/funding_round/atlantic-therapeutics-series-unknown--545d82e4,INNOVO by Atlantic Therapeutics,https://www.crunchbase.com/organization/atlantic-therapeutics,Venture - Series Unknown,"Galway, Galway, Ireland, Europe",,,,2021-03-08,,,,,Yes,INNOVO by Atlantic Therapeutics is a medical technology firm that develops pelvic floor muscle strengthening and nerve stimulation products.,"Fitness, Health Care, Therapeutics",,http://www.atlantictherapeutics.com,Less than $1M,61750000,EUR,69187815,M&A,6,"Borski Fund, Western Development Commission","Andera Partners, Atlantic Bridge, Borski Fund, Earlybird Venture Capital, Seroba Life Sciences, Western Development Commission",6,4,"422,195"
Series B - Getsafe,https://www.crunchbase.com/funding_round/getsafe-series-b--a28c84e4,Getsafe,https://www.crunchbase.com/organization/getsafe,Series B,"Heidelberg, Baden-Wurttemberg, Germany, Europe",63000000,USD,63000000,2021-10-06,Early Stage Venture,,,,Yes,"Getsafe is a digital insurance company that provides liability, legal, health, and pet insurance services.","Auto Insurance, FinTech, Insurance, InsurTech, Life Insurance, Mobile Apps",,http://www.hellogetsafe.com,Less than $1M,115890000,USD,115890000,Early Stage Venture,5,,"ABACON CAPITAL, CommerzVentures, Earlybird Venture Capital, Swiss Re",4,2,"431,166"
Series B - Anyline,https://www.crunchbase.com/funding_round/anyline-series-b--67841f1a,Anyline,https://www.crunchbase.com/organization/anyline,Series B,"Vienna, Wien, Austria, Europe",20000000,USD,20000000,2021-07-07,Early Stage Venture,,,,Yes,Anyline offers a hassle-free scanning solution that will save time and money.,"Document Management, Energy Management, Image Recognition, Industrial Automation",,http://www.anyline.com,$1B to $10B,37016496,USD,37016496,Early Stage Venture,6,Yttrium,"Johann ""Hansi"" Hansmann, Project A Ventures, PUSH VC, Senovo, Yttrium",5,2,"589,436"
Pre Seed Round - Sikoia,https://www.crunchbase.com/funding_round/sikoia-pre-seed--9ea5dbf8,Sikoia,https://www.crunchbase.com/organization/sikoia,Pre-Seed,"London, England, United Kingdom, Europe",2350000,USD,2350000,2021-08-31,Seed,,,,Yes,Sikoia is a B2B fintech that streamlines customer verification for financial services through automation and AI.,"Big Data, Financial Services, FinTech, Risk Management",,https://sikoia.com,,8350000,USD,8350000,Seed,2,Earlybird Venture Capital,"Earlybird Venture Capital, Seedcamp, The Delta",3,1,"576,336"
Seed Round - Ducktrain,https://www.crunchbase.com/funding_round/ducktrain-seed--07ae9c6c,Ducktrain,https://www.crunchbase.com/organization/ducktrain,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",4000000,EUR,4509202,2021-12-07,Seed,,,,Yes,Ducktrain provides vehicle platforms and automation technology that will change urban and industrial logistics.,"Automotive, Autonomous Vehicles, Delivery Service, Electric Vehicle, Food Delivery, Freight Service, Last Mile Transportation, Logistics, Transportation",,https://www.ducktrain.io/,$1M to $10M,4000000,EUR,4509202,Seed,3,,"be-exponential, Earlybird Venture Capital, EIT InnoEnergy, kopa ventures, NRW.BANK",5,,"381,547"
Series A - Stenon,https://www.crunchbase.com/funding_round/stenon-series-a--79a0bf72,Stenon,https://www.crunchbase.com/organization/stenon,Series A,"Potsdam, Brandenburg, Germany, Europe",20000000,USD,20000000,2021-12-20,Early Stage Venture,,,,Yes,The Soil Data Company,"Agriculture, AgTech, Internet of Things, Sensor, Software",,https://www.stenon.io,$10M to $50M,26785506,USD,26785506,Early Stage Venture,5,The Production Board (TPB),"Atlantic Labs, Cherry Ventures, Founders Fund, The Production Board (TPB)",4,1,"392,693"
Series C - Dixa,https://www.crunchbase.com/funding_round/dixa-series-c--7f29010d,Dixa,https://www.crunchbase.com/organization/dixa,Series C,"Copenhagen, Hovedstaden, Denmark, Europe",105000000,USD,105000000,2021-07-28,Late Stage Venture,,,,Yes,Dixa is a conversational customer engagement software that connects brands with customers through real-time communication.,"Artificial Intelligence (AI), CRM, Customer Service, Enterprise Software, SaaS",,https://dixa.com,$10M to $50M,157889967,USD,157889967,Late Stage Venture,5,General Atlantic,"General Atlantic, Notion Capital, Project A Ventures, Seed Capital",4,3,"392,725"
Venture Round - Alesi Surgical,https://www.crunchbase.com/funding_round/alesi-surgical-series-unknown--3994681e,Alesi Surgical,https://www.crunchbase.com/organization/alesi-surgical,Venture - Series Unknown,"Cardiff, Cardiff, United Kingdom, Europe",9400000,GBP,12815409,2021-07-20,,,,,Yes,Alesi Surgical develops and commercialises products that improve the safety,"Biotechnology, Health Care, Therapeutics",,http://alesi-surgical.com/,$1B to $10B,26181690,USD,26181690,,4,,"Earlybird Venture Capital, IP Group, Norgine Ventures, Panakes Partners",4,1,"598,769"
Series A - FORMEL Skin,https://www.crunchbase.com/funding_round/formel-skin-series-a--eb6365bb,FORMEL Skin,https://www.crunchbase.com/organization/formel-skin,Series A,"Berlin, Berlin, Germany, Europe",30000000,EUR,33772792,2021-12-14,Early Stage Venture,,,,Yes,"FORMEL Skin is a healthtech start-up with the goal of providing personalised, high-quality medical treatments through the internet.",Health Care,,https://www.formelskin.de/,$10M to $50M,35000000,EUR,39827307,Early Stage Venture,4,Singular,"Cherry Ventures, Heal Capital, Heartcore Capital, Singular, Vorwerk Ventures",5,4,"407,503"
Series A - aifora,https://www.crunchbase.com/funding_round/aifora-series-a--54ccad7c,aifora,https://www.crunchbase.com/organization/aifora,Series A,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",7000000,EUR,8510421,2021-05-17,Early Stage Venture,,,,Yes,"aifora offers powerful SaaS solutions for more accurate and targeted pricing, promotions and merchandise flow for brands and retailers.","Artificial Intelligence (AI), B2B, Big Data, Machine Learning, Predictive Analytics, Retail Technology, SaaS",,https://www.aifora.com/,$1M to $10M,10000000,EUR,11940968,M&A,2,,"Capnamic Ventures, New Forge, NRW.BANK",3,,"409,248"
Venture Round - Mika,https://www.crunchbase.com/funding_round/mika-9650-series-unknown--89de155d,Mika,https://www.crunchbase.com/organization/mika-9650,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2021-03-18,,,,,Yes,Mika is a digital platform empowering people affected by cancer.,"Health Care, mHealth, Therapeutics",,https://www.mikahealth.com/,$1M to $10M,10000000,EUR,10563321,Early Stage Venture,7,,"Ananda Impact Ventures, Evodia, IBB Ventures",3,1,"601,488"
Series A - Workpath,https://www.crunchbase.com/funding_round/workpath-series-a--2c868f04,Workpath,https://www.crunchbase.com/organization/workpath,Series A,"München, Bayern, Germany, Europe",10500000,EUR,12414356,2021-09-09,Early Stage Venture,,,,Yes,Workpath is enabling enterprises to get faster from strategic goals to business results.,"Information Technology, SaaS",,https://www.workpath.com,$1M to $10M,10500000,EUR,12414356,Early Stage Venture,4,Capnamic Ventures,"Capnamic Ventures, HTGF | High-Tech Gruenderfonds, IRIS, Signals Venture Capital",4,4,"603,453"
Seed Round - Knowunity,https://www.crunchbase.com/funding_round/knowunity-seed--74540547,Knowunity,https://www.crunchbase.com/organization/knowunity,Seed,"Sindelfingen, Baden-Wurttemberg, Germany, Europe",2000000,EUR,2402890,2021-04-22,Seed,,,,Yes,"Knowunity is the digital learning platform with summaries, study notes, presentations, answers and more in one app.","E-Learning, Education, Software",,https://knowunity.de/,$1M to $10M,21000000,EUR,22758350,Early Stage Venture,3,Project A Ventures,"Chris Hitchen, Discovery Ventures, Inventures, Mario Götze, Possible Ventures, Project A Ventures, Saarbruecker 21, Tiny VC, Verena Pausder",9,1,"436,925"
Seed Round - Actio,https://www.crunchbase.com/funding_round/actio-401c-seed--c9405183,Actio,https://www.crunchbase.com/organization/actio-401c,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1813237,2021-02-16,Seed,,,,Yes,Actio connects you to real coaches and a global community,"Communities, Mobile Apps, Social Network",,https://actio.com,$1B to $10B,10000000,EUR,12180001,Seed,2,Heal Capital,"Heal Capital, HV Capital, NAP",3,2,"605,356"
Series B - Isar Aerospace,https://www.crunchbase.com/funding_round/isar-aerospace-series-b--66852b3d,Isar Aerospace,https://www.crunchbase.com/organization/isar-aerospace,Series B,"Munich, Bayern, Germany, Europe",75000000,USD,75000000,2021-07-28,Early Stage Venture,,,,Yes,"Isar Aerospace provides access to space for small and medium satellites, enabling global satellite constellations.","Aerospace, Information Technology, Space Travel",,https://www.isaraerospace.com,$50M to $100M,440232763,USD,440232763,Late Stage Venture,6,"HV Capital, Lombard Odier, Porsche Automobil Holding","Apeiron Investment Group, Earlybird Venture Capital, HV Capital, Lakestar, Lombard Odier, Porsche Automobil Holding, UVC Partners, Vsquared Ventures",8,1,"445,157"
Series C - CARTO,https://www.crunchbase.com/funding_round/cartodb-series-c--7b6547ed,CARTO,https://www.crunchbase.com/organization/cartodb,Series C,"New York, New York, United States, North America",61000000,USD,61000000,2021-12-14,Late Stage Venture,,,,Yes,"Carto is a platform that turns spatial data into an efficient delivery route, better behavioral marketing, and strategic store placements.","Business Intelligence, Data Visualization, Enterprise Software, Geospatial, Location Based Services, Open Source, SaaS, Software",Hispanic / Latine Founded,https://www.carto.com,$10M to $50M,93986557,USD,93986557,Late Stage Venture,6,Insight Partners,"Accel, Earlybird Venture Capital, European Innovation Council, European Investment Fund, Hearst Ventures, Insight Partners, Kibo Ventures, Salesforce Ventures",8,3,"445,272"
Seed Round - Yababa,https://www.crunchbase.com/funding_round/yababa-seed--cf9286f8,Yababa,https://www.crunchbase.com/organization/yababa,Seed,"Berlin, Berlin, Germany, Europe",15500000,USD,15500000,2021-11-16,Seed,,,,Yes,Yababa is an online grocery platform that offers Turkish and Arabic groceries delivered same day.,E-Commerce,,https://yababa.com,$1M to $10M,15500000,USD,15500000,Seed,2,,"Chris Murphy, Creandum, F-LOG Ventures, FoodLabs, Project A Ventures, Shorea Ventures, Siobhan Brewster",7,3,"455,219"
Seed Round - Baseimmune,https://www.crunchbase.com/funding_round/baseimmune-seed--781471a3,Baseimmune,https://www.crunchbase.com/organization/baseimmune,Seed,"London, England, United Kingdom, Europe",3500000,GBP,4766087,2021-11-02,Seed,,,,Yes,Baseimmune is a biotech startup founded to create the next generation of vaccines.,"Biotechnology, Health Care, Life Science",,https://www.baseimmune.co.uk/,$1M to $10M,13185000,GBP,17129279,Early Stage Venture,3,Hoxton Ventures,"Beast Ventures, Cherry Ventures, Creator Fund, Hoxton Ventures, Maki.vc, Rockmount Seed Investments Limited",6,2,"456,014"
Seed Round - Ben,https://www.crunchbase.com/funding_round/ben-9844-seed--836b5e55,Ben,https://www.crunchbase.com/organization/ben-9844,Seed,"London, England, United Kingdom, Europe",2500000,USD,2500000,2021-02-01,Seed,,,,Yes,"Make benefits work for everyone, everywhere","Debit Cards, Employee Benefits, FinTech, Health Insurance, Human Resources, Insurance, Life Insurance, Payments, SaaS, Software",,https://www.thanksben.com/,$1M to $10M,18500000,USD,18500000,Early Stage Venture,2,"Cherry Ventures, Seedcamp","Carlos Gonzalez-Cadenas, Cherry Ventures, Matt Robinson, Paul Forster, Philip Reynolds, Seedcamp, Taavet Hinrikus",7,1,"608,559"
Series A - Aleph Alpha,https://www.crunchbase.com/funding_round/aleph-alpha-series-a--2852fc25,Aleph Alpha,https://www.crunchbase.com/organization/aleph-alpha,Series A,"Heidelberg, Baden-Wurttemberg, Germany, Europe",23000000,EUR,27188561,2021-07-27,Early Stage Venture,,,,Yes,"Aleph Alpha specializes in researching, developing, and implementing AI-based technologies for both public and private sectors.","Artificial Intelligence (AI), Generative AI, Machine Learning, Natural Language Processing, Software",,https://aleph-alpha.com,Less than $1M,533602355,USD,533602355,Early Stage Venture,6,"Earlybird Venture Capital, Lakestar, UVC Partners","468 Capital, Earlybird Venture Capital, Lakestar, LEA Partners, NAP, UVC Partners",6,7,"609,329"
Seed Round - Mondu,https://www.crunchbase.com/funding_round/mondu-seed--da08b878,Mondu,https://www.crunchbase.com/organization/mondu,Seed,"Berlin, Berlin, Germany, Europe",14000000,USD,14000000,2021-10-12,Seed,,,,Yes,Mondu is a fintech company that offers B2B payment services.,"B2B, Developer APIs, Financial Services, Payments",,https://www.mondu.ai,$1M to $10M,122141724,USD,122141724,Early Stage Venture,5,"Cherry Ventures, FinTech Collective","Cherry Ventures, Discovery Ventures, FinTech Collective",3,1,"493,797"
Seed Round - The Exploration Company,https://www.crunchbase.com/funding_round/the-exploration-company-seed--47daa22d,The Exploration Company,https://www.crunchbase.com/organization/the-exploration-company,Seed,"Munich, Bayern, Germany, Europe",5300000,EUR,6024959,2021-11-18,Seed,,,,Yes,"The Exploration Company develops, manufactures and operates modular and reusable spaceships serving the needs of space stations.","Aerospace, Air Transportation, Manufacturing, Space Travel",,https://exploration.space,$10M to $50M,196800000,EUR,209857798,Early Stage Venture,5,Promus Ventures,"Cherry Ventures, Promus Ventures, Vsquared Ventures",3,1,"501,625"
Seed Round - Tenzir,https://www.crunchbase.com/funding_round/tenzir-seed--8ca672a1,Tenzir,https://www.crunchbase.com/organization/tenzir,Seed,"Hamburg, Hamburg, Germany, Europe",2500000,EUR,2821374,2021-12-13,Seed,,,,Yes,Tenzir is the open-source platform for security teams to build powerful security data pipelines using simple plug-and-play building blocks.,"Information Technology, Network Security",,https://tenzir.com/,,3500000,EUR,3959773,Seed,3,eCAPITAL ENTREPRENEURIAL PARTNERS,eCAPITAL ENTREPRENEURIAL PARTNERS,1,,"501,927"
